Y_pestis_CO92_2014	Y_pestis_CO92	Similarity_Y_pestis_CO92_2014.to.Y_pestis_CO92	Similarity_Y_pestis_CO92.to.Y_pestis_CO92_2014
KGA52210.1	gnl|YPES214092|GKDD-3118-MONOMER	100.0	100.0
KGA52497.1	gnl|YPES214092|GKDD-436-MONOMER	100.0	100.0
KGA52505.1	gnl|YPES214092|GKDD-394-MONOMER	100.0	100.0
KGA52503.1	gnl|YPES214092|GKDD-482-MONOMER	100.0	100.0
KGA52502.1	gnl|YPES214092|GKDD-478-MONOMER	100.0	100.0
KGA52501.1	gnl|YPES214092|GKDD-397-MONOMER	100.0	100.0
KGA52500.1	gnl|YPES214092|GKDD-25-MONOMER	100.0	100.0
KGA52499.1	gnl|YPES214092|GKDD-3042-MONOMER	100.0	100.0
KGA52496.1	gnl|YPES214092|GKDD-3044-MONOMER	100.0	100.0
KGA52487.1	gnl|YPES214092|GKDD-387-MONOMER	100.0	100.0
KGA52495.1	gnl|YPES214092|GKDD-389-MONOMER	100.0	100.0
KGA52494.1	gnl|YPES214092|GKDD-26-MONOMER	100.0	100.0
KGA52493.1	gnl|YPES214092|GKDD-410-MONOMER	100.0	100.0
KGA52492.1	gnl|YPES214092|GKDD-403-MONOMER	100.0	100.0
KGA52490.1	gnl|YPES214092|GKDD-377-MONOMER	100.0	100.0
KGA52489.1	gnl|YPES214092|GKDD-406-MONOMER	100.0	100.0
KGA52506.1	gnl|YPES214092|GKDD-3041-MONOMER	100.0	100.0
KGA52508.1	gnl|YPES214092|GKDD-413-MONOMER	100.0	100.0
KGA52509.1	gnl|YPES214092|GKDD-426-MONOMER	100.0	100.0
KGA52510.1	gnl|YPES214092|GKDD-407-MONOMER	100.0	100.0
KGA52512.1	gnl|YPES214092|GKDD-488-MONOMER	100.0	100.0
KGA52513.1	gnl|YPES214092|GKDD-438-MONOMER	100.0	100.0
KGA52514.1	gnl|YPES214092|GKDD-464-MONOMER	100.0	100.0
KGA52515.1	gnl|YPES214092|GKDD-1280-MONOMER	100.0	100.0
KGA52516.1	gnl|YPES214092|GKDD-501-MONOMER	100.0	100.0
KGA52517.1	gnl|YPES214092|GKDD-1278-MONOMER	100.0	100.0
KGA52519.1	gnl|YPES214092|GKDD-3058-MONOMER	100.0	100.0
KGA52520.1	gnl|YPES214092|GKDD-416-MONOMER	100.0	100.0
KGA52521.1	gnl|YPES214092|GKDD-454-MONOMER	100.0	100.0
KGA52522.1	gnl|YPES214092|GKDD-485-MONOMER	100.0	100.0
KGA52523.1	gnl|YPES214092|GKDD-427-MONOMER	100.0	100.0
KGA53626.1	gnl|YPES214092|GKDD-871-MONOMER	100.0	100.0
KGA52525.1	gnl|YPES214092|GKDD-491-MONOMER	100.0	100.0
KGA52488.1	gnl|YPES214092|GKDD-457-MONOMER	100.0	100.0
KGA52486.1	gnl|YPES214092|GKDD-440-MONOMER	100.0	100.0
KGA52444.1	gnl|YPES214092|GKDD-418-MONOMER	100.0	100.0
KGA52454.1	gnl|YPES214092|GKDD-493-MONOMER	100.0	100.0
KGA52463.1	gnl|YPES214092|GKDD-465-MONOMER	100.0	100.0
KGA52460.1	gnl|YPES214092|GKDD-3050-MONOMER	100.0	100.0
KGA52459.1	gnl|YPES214092|GKDD-475-MONOMER	100.0	100.0
KGA52458.1	gnl|YPES214092|GKDD-1287-MONOMER	100.0	100.0
KGA52457.1	gnl|YPES214092|GKDD-386-MONOMER	100.0	100.0
KGA52456.1	gnl|YPES214092|GKDD-490-MONOMER	100.0	100.0
KGA52453.1	gnl|YPES214092|GKDD-384-MONOMER	100.0	100.0
KGA52484.1	gnl|YPES214092|GKDD-447-MONOMER	100.0	100.0
KGA52452.1	gnl|YPES214092|GKDD-502-MONOMER	100.0	100.0
KGA52451.1	gnl|YPES214092|GKDD-32-MONOMER	100.0	100.0
KGA52450.1	gnl|YPES214092|GKDD-1283-MONOMER	100.0	100.0
KGA52449.1	gnl|YPES214092|GKDD-383-MONOMER	100.0	100.0
KGA52447.1	gnl|YPES214092|GKDD-456-MONOMER	100.0	100.0
KGA52445.1	gnl|YPES214092|GKDD-468-MONOMER	100.0	100.0
KGA52464.1	gnl|YPES214092|GKDD-3045-MONOMER	100.0	100.0
KGA52466.1	gnl|YPES214092|GKDD-414-MONOMER	100.0	100.0
KGA52468.1	gnl|YPES214092|GKDD-1274-MONOMER	100.0	100.0
KGA52470.1	gnl|YPES214092|GKDD-495-MONOMER	100.0	100.0
KGA52471.1	gnl|YPES214092|GKDD-423-MONOMER	100.0	100.0
KGA52472.1	gnl|YPES214092|GKDD-381-MONOMER	100.0	100.0
KGA52473.1	gnl|YPES214092|GKDD-408-MONOMER	100.0	100.0
KGA52474.1	gnl|YPES214092|GKDD-460-MONOMER	100.0	100.0
KGA52475.1	gnl|YPES214092|GKDD-374-MONOMER	100.0	100.0
KGA52476.1	gnl|YPES214092|GKDD-442-MONOMER	100.0	100.0
KGA52477.1	gnl|YPES214092|GKDD-498-MONOMER	100.0	100.0
KGA52478.1	gnl|YPES214092|GKDD-404-MONOMER	100.0	100.0
KGA52479.1	gnl|YPES214092|GKDD-486-MONOMER	100.0	100.0
KGA52480.1	gnl|YPES214092|GKDD-480-MONOMER	100.0	100.0
KGA52481.1	gnl|YPES214092|GKDD-1291-MONOMER	100.0	100.0
KGA52482.1	gnl|YPES214092|GKDD-3051-MONOMER	100.0	100.0
KGA52483.1	gnl|YPES214092|GKDD-379-MONOMER	100.0	100.0
KGA52367.1	gnl|YPES214092|GKDD-3046-MONOMER	100.0	100.0
KGA52366.1	gnl|YPES214092|GKDD-393-MONOMER	100.0	100.0
KGA52365.1	gnl|YPES214092|GKDD-496-MONOMER	100.0	100.0
KGA52258.1	gnl|YPES214092|GKDD-3124-MONOMER	100.0	100.0
KGA52266.1	gnl|YPES214092|GKDD-165-MONOMER	100.0	100.0
KGA52263.1	gnl|YPES214092|GKDD-3233-MONOMER	100.0	100.0
KGA52262.1	gnl|YPES214092|GKDD-3171-MONOMER	100.0	100.0
KGA52261.1	gnl|YPES214092|GKDD-154-MONOMER	100.0	100.0
KGA52260.1	gnl|YPES214092|GKDD-3230-MONOMER	100.0	100.0
KGA52259.1	gnl|YPES214092|GKDD-3120-MONOMER	100.0	100.0
KGA52257.1	gnl|YPES214092|GKDD-3129-MONOMER	100.0	100.0
KGA52248.1	gnl|YPES214092|GKDD-148-MONOMER	100.0	100.0
KGA52255.1	gnl|YPES214092|GKDD-3211-MONOMER	100.0	100.0
KGA52254.1	gnl|YPES214092|GKDD-3131-MONOMER	100.0	100.0
KGA52253.1	gnl|YPES214092|GKDD-3231-MONOMER	100.0	100.0
KGA52252.1	gnl|YPES214092|GKDD-3175-MONOMER	100.0	100.0
KGA52251.1	gnl|YPES214092|GKDD-142-MONOMER	100.0	100.0
KGA52250.1	gnl|YPES214092|GKDD-3244-MONOMER	100.0	100.0
KGA52267.1	gnl|YPES214092|GKDD-139-MONOMER	100.0	100.0
KGA52268.1	gnl|YPES214092|GKDD-3193-MONOMER	100.0	100.0
KGA52269.1	gnl|YPES214092|GKDD-3227-MONOMER	100.0	100.0
KGA52270.1	gnl|YPES214092|GKDD-3188-MONOMER	100.0	100.0
KGA52271.1	gnl|YPES214092|GKDD-109-MONOMER	100.0	100.0
KGA52272.1	gnl|YPES214092|GKDD-3240-MONOMER	100.0	100.0
KGA52273.1	gnl|YPES214092|GKDD-147-MONOMER	100.0	100.0
KGA52274.1	gnl|YPES214092|GKDD-149-MONOMER	100.0	100.0
KGA52275.1	gnl|YPES214092|GKDD-3250-MONOMER	100.0	100.0
KGA52276.1	gnl|YPES214092|GKDD-128-MONOMER	100.0	100.0
KGA52277.1	gnl|YPES214092|GKDD-3247-MONOMER	100.0	100.0
KGA52278.1	gnl|YPES214092|GKDD-3205-MONOMER	100.0	100.0
KGA52279.1	gnl|YPES214092|GKDD-3163-MONOMER	100.0	100.0
KGA52280.1	gnl|YPES214092|GKDD-3200-MONOMER	100.0	100.0
KGA52281.1	gnl|YPES214092|GKDD-3138-MONOMER	100.0	100.0
KGA52282.1	gnl|YPES214092|GKDD-3242-MONOMER	100.0	100.0
KGA52283.1	gnl|YPES214092|GKDD-152-MONOMER	100.0	100.0
KGA52249.1	gnl|YPES214092|GKDD-3218-MONOMER	100.0	100.0
KGA52247.1	gnl|YPES214092|GKDD-3153-MONOMER	100.0	100.0
KGA52364.1	gnl|YPES214092|GKDD-405-MONOMER	100.0	100.0
KGA52218.1	gnl|YPES214092|GKDD-115-MONOMER	100.0	100.0
KGA52226.1	gnl|YPES214092|GKDD-3142-MONOMER	100.0	100.0
KGA52225.1	gnl|YPES214092|GKDD-3162-MONOMER	100.0	100.0
KGA52224.1	gnl|YPES214092|GKDD-3210-MONOMER	100.0	100.0
KGA52222.1	gnl|YPES214092|GKDD-3117-MONOMER	100.0	100.0
KGA52221.1	gnl|YPES214092|GKDD-3156-MONOMER	100.0	100.0
KGA52219.1	gnl|YPES214092|GKDD-160-MONOMER	100.0	100.0
KGA52217.1	gnl|YPES214092|GKDD-3248-MONOMER	100.0	100.0
KGA52246.1	gnl|YPES214092|GKDD-3168-MONOMER	100.0	100.0
KGA52216.1	gnl|YPES214092|GKDD-127-MONOMER	100.0	100.0
KGA52215.1	gnl|YPES214092|GKDD-3151-MONOMER	100.0	100.0
KGA52214.1	gnl|YPES214092|GKDD-3186-MONOMER	100.0	100.0
KGA52213.1	gnl|YPES214092|GKDD-140-MONOMER	100.0	100.0
KGA52212.1	gnl|YPES214092|GKDD-3223-MONOMER	100.0	100.0
KGA52211.1	gnl|YPES214092|GKDD-3181-MONOMER	100.0	100.0
KGA52227.1	gnl|YPES214092|GKDD-3130-MONOMER	100.0	100.0
KGA52228.1	gnl|YPES214092|GKDD-3115-MONOMER	100.0	100.0
KGA52229.1	gnl|YPES214092|GKDD-3204-MONOMER	100.0	100.0
KGA52230.1	gnl|YPES214092|GKDD-119-MONOMER	100.0	100.0
KGA52232.1	gnl|YPES214092|GKDD-3108-MONOMER	100.0	100.0
KGA52233.1	gnl|YPES214092|GKDD-3185-MONOMER	100.0	100.0
KGA52234.1	gnl|YPES214092|GKDD-3132-MONOMER	100.0	100.0
KGA52235.1	gnl|YPES214092|GKDD-3144-MONOMER	100.0	100.0
KGA52236.1	gnl|YPES214092|GKDD-3184-MONOMER	100.0	100.0
KGA52237.1	gnl|YPES214092|GKDD-166-MONOMER	100.0	100.0
KGA52238.1	gnl|YPES214092|GKDD-3252-MONOMER	100.0	100.0
KGA52239.1	gnl|YPES214092|GKDD-130-MONOMER	100.0	100.0
KGA52240.1	gnl|YPES214092|GKDD-3180-MONOMER	100.0	100.0
KGA52241.1	gnl|YPES214092|GKDD-3254-MONOMER	100.0	100.0
KGA52242.1	gnl|YPES214092|GKDD-159-MONOMER	100.0	100.0
KGA52244.1	gnl|YPES214092|GKDD-122-MONOMER	100.0	100.0
KGA52245.1	gnl|YPES214092|GKDD-150-MONOMER	100.0	100.0
KGA52284.1	gnl|YPES214092|GKDD-3112-MONOMER	100.0	100.0
KGA52285.1	gnl|YPES214092|GKDD-104-MONOMER	100.0	100.0
KGA52286.1	gnl|YPES214092|GKDD-3167-MONOMER	100.0	100.0
KGA52334.1	gnl|YPES214092|GKDD-3053-MONOMER	100.0	100.0
KGA52340.1	gnl|YPES214092|GKDD-395-MONOMER	100.0	100.0
KGA52339.1	gnl|YPES214092|GKDD-1294-MONOMER	100.0	100.0
KGA52338.1	gnl|YPES214092|GKDD-437-MONOMER	100.0	100.0
KGA52337.1	gnl|YPES214092|GKDD-452-MONOMER	100.0	100.0
KGA52336.1	gnl|YPES214092|GKDD-453-MONOMER	100.0	100.0
KGA52335.1	gnl|YPES214092|GKDD-474-MONOMER	100.0	100.0
KGA52333.1	gnl|YPES214092|GKDD-3056-MONOMER	100.0	100.0
KGA52287.1	gnl|YPES214092|GKDD-3145-MONOMER	100.0	100.0
KGA52332.1	gnl|YPES214092|GKDD-446-MONOMER	100.0	100.0
KGA52331.1	gnl|YPES214092|GKDD-500-MONOMER	100.0	100.0
KGA52330.1	gnl|YPES214092|GKDD-376-MONOMER	100.0	100.0
KGA52329.1	gnl|YPES214092|GKDD-1276-MONOMER	100.0	100.0
KGA52328.1	gnl|YPES214092|GKDD-3061-MONOMER	100.0	100.0
KGA52326.1	gnl|YPES214092|GKDD-30-MONOMER	100.0	100.0
KGA52341.1	gnl|YPES214092|GKDD-463-MONOMER	100.0	100.0
KGA52342.1	gnl|YPES214092|GKDD-3039-MONOMER	100.0	100.0
KGA52343.1	gnl|YPES214092|GKDD-417-MONOMER	100.0	100.0
KGA52344.1	gnl|YPES214092|GKDD-472-MONOMER	100.0	100.0
KGA52346.1	gnl|YPES214092|GKDD-448-MONOMER	100.0	100.0
KGA52347.1	gnl|YPES214092|GKDD-3069-MONOMER	100.0	100.0
KGA52348.1	gnl|YPES214092|GKDD-3060-MONOMER	100.0	100.0
KGA52349.1	gnl|YPES214092|GKDD-1285-MONOMER	100.0	100.0
KGA52350.1	gnl|YPES214092|GKDD-3064-MONOMER	100.0	100.0
KGA52351.1	gnl|YPES214092|GKDD-1288-MONOMER	100.0	100.0
KGA52352.1	gnl|YPES214092|GKDD-439-MONOMER	100.0	100.0
KGA52353.1	gnl|YPES214092|GKDD-1286-MONOMER	100.0	100.0
KGA52356.1	gnl|YPES214092|GKDD-385-MONOMER	100.0	100.0
KGA52358.1	gnl|YPES214092|GKDD-473-MONOMER	100.0	100.0
KGA52359.1	gnl|YPES214092|GKDD-435-MONOMER	100.0	100.0
KGA52360.1	gnl|YPES214092|GKDD-3049-MONOMER	100.0	100.0
KGA52363.1	gnl|YPES214092|GKDD-401-MONOMER	100.0	100.0
KGA52325.1	gnl|YPES214092|GKDD-469-MONOMER	100.0	100.0
KGA52324.1	gnl|YPES214092|GKDD-3048-MONOMER	100.0	100.0
KGA52323.1	gnl|YPES214092|GKDD-1289-MONOMER	100.0	100.0
KGA52306.1	gnl|YPES214092|GKDD-476-MONOMER	100.0	100.0
KGA52288.1	gnl|YPES214092|GKDD-3125-MONOMER	100.0	100.0
KGA52289.1	gnl|YPES214092|GKDD-111-MONOMER	100.0	100.0
KGA52290.1	gnl|YPES214092|GKDD-3134-MONOMER	100.0	100.0
KGA52291.1	gnl|YPES214092|GKDD-3110-MONOMER	100.0	100.0
KGA52292.1	gnl|YPES214092|GKDD-103-MONOMER	100.0	100.0
KGA52293.1	gnl|YPES214092|GKDD-137-MONOMER	100.0	100.0
KGA52297.1	gnl|YPES214092|GKDD-133-MONOMER	100.0	100.0
KGA52298.1	gnl|YPES214092|GKDD-3208-MONOMER	100.0	100.0
KGA52299.1	gnl|YPES214092|GKDD-3202-MONOMER	100.0	100.0
KGA52300.1	gnl|YPES214092|GKDD-3190-MONOMER	100.0	100.0
KGA52301.1	gnl|YPES214092|GKDD-3235-MONOMER	100.0	100.0
KGA52302.1	gnl|YPES214092|GKDD-156-MONOMER	100.0	100.0
KGA52303.1	gnl|YPES214092|GKDD-3229-MONOMER	100.0	100.0
KGA52305.1	gnl|YPES214092|GKDD-3052-MONOMER	100.0	100.0
KGA52307.1	gnl|YPES214092|GKDD-433-MONOMER	100.0	100.0
KGA52322.1	gnl|YPES214092|GKDD-1273-MONOMER	100.0	100.0
KGA52308.1	gnl|YPES214092|GKDD-28-MONOMER	100.0	100.0
KGA52309.1	gnl|YPES214092|GKDD-402-MONOMER	100.0	100.0
KGA52310.1	gnl|YPES214092|GKDD-444-MONOMER	100.0	100.0
KGA52311.1	gnl|YPES214092|GKDD-3070-MONOMER	100.0	100.0
KGA52312.1	gnl|YPES214092|GKDD-31-MONOMER	100.0	100.0
KGA52313.1	gnl|YPES214092|GKDD-422-MONOMER	100.0	100.0
KGA52314.1	gnl|YPES214092|GKDD-1290-MONOMER	100.0	100.0
KGA52315.1	gnl|YPES214092|GKDD-1298-MONOMER	100.0	100.0
KGA52316.1	gnl|YPES214092|GKDD-388-MONOMER	100.0	100.0
KGA52317.1	gnl|YPES214092|GKDD-419-MONOMER	100.0	100.0
KGA52318.1	gnl|YPES214092|GKDD-375-MONOMER	100.0	100.0
KGA52319.1	gnl|YPES214092|GKDD-3038-MONOMER	100.0	100.0
KGA52320.1	gnl|YPES214092|GKDD-399-MONOMER	100.0	100.0
KGA52321.1	gnl|YPES214092|GKDD-412-MONOMER	100.0	100.0
KGA51929.1	gnl|YPES214092|GKDD-919-MONOMER	100.0	100.0
KGA51927.1	gnl|YPES214092|GKDD-1363-MONOMER	100.0	100.0
KGA52528.1	gnl|YPES214092|GKDD-479-MONOMER	100.0	100.0
KGA50540.1	gnl|YPES214092|GKDD-771-MONOMER	100.0	100.0
KGA50547.1	gnl|YPES214092|GKDD-743-MONOMER	100.0	100.0
KGA50545.1	gnl|YPES214092|GKDD-763-MONOMER	100.0	100.0
KGA50544.1	gnl|YPES214092|GKDD-742-MONOMER	100.0	100.0
KGA50543.1	gnl|YPES214092|GKDD-768-MONOMER	100.0	100.0
KGA50542.1	gnl|YPES214092|GKDD-741-MONOMER	100.0	100.0
KGA50541.1	gnl|YPES214092|GKDD-766-MONOMER	100.0	100.0
KGA50539.1	gnl|YPES214092|GKDD-745-MONOMER	100.0	100.0
KGA50528.1	gnl|YPES214092|GKDD-753-MONOMER	100.0	100.0
KGA50538.1	gnl|YPES214092|GKDD-740-MONOMER	100.0	100.0
KGA50537.1	gnl|YPES214092|GKDD-760-MONOMER	100.0	100.0
KGA50536.1	gnl|YPES214092|GKDD-767-MONOMER	100.0	100.0
KGA50535.1	gnl|YPES214092|GKDD-770-MONOMER	100.0	100.0
KGA50534.1	gnl|YPES214092|GKDD-754-MONOMER	100.0	100.0
KGA50532.1	gnl|YPES214092|GKDD-748-MONOMER	100.0	100.0
KGA50548.1	gnl|YPES214092|GKDD-764-MONOMER	100.0	100.0
KGA50549.1	gnl|YPES214092|GKDD-756-MONOMER	100.0	100.0
KGA50550.1	gnl|YPES214092|GKDD-747-MONOMER	100.0	100.0
KGA50551.1	gnl|YPES214092|GKDD-773-MONOMER	100.0	100.0
KGA50722.1	gnl|YPES214092|GKDD-2787-MONOMER	100.0	100.0
KGA50723.1	gnl|YPES214092|GKDD-2786-MONOMER	100.0	100.0
KGA50724.1	gnl|YPES214092|GKDD-2790-MONOMER	100.0	100.0
KGA50725.1	gnl|YPES214092|GKDD-2795-MONOMER	100.0	100.0
KGA50726.1	gnl|YPES214092|GKDD-2808-MONOMER	100.0	100.0
KGA50727.1	gnl|YPES214092|GKDD-2784-MONOMER	100.0	100.0
KGA50728.1	gnl|YPES214092|GKDD-2800-MONOMER	100.0	100.0
KGA50729.1	gnl|YPES214092|GKDD-2798-MONOMER	100.0	100.0
KGA50730.1	gnl|YPES214092|GKDD-2775-MONOMER	100.0	100.0
KGA50732.1	gnl|YPES214092|GKDD-2822-MONOMER	100.0	100.0
KGA50733.1	gnl|YPES214092|GKDD-2785-MONOMER	100.0	100.0
KGA50735.1	gnl|YPES214092|GKDD-2817-MONOMER	100.0	100.0
KGA50736.1	gnl|YPES214092|GKDD-2802-MONOMER	100.0	100.0
KGA50531.1	gnl|YPES214092|GKDD-750-MONOMER	100.0	100.0
KGA50527.1	gnl|YPES214092|GKDD-775-MONOMER	100.0	100.0
KGA50739.1	gnl|YPES214092|GKDD-2815-MONOMER	100.0	100.0
KGA48973.1	gnl|YPES214092|GKDD-888-MONOMER	100.0	100.0
KGA48979.1	gnl|YPES214092|GKDD-889-MONOMER	100.0	100.0
KGA48978.1	gnl|YPES214092|GKDD-892-MONOMER	100.0	100.0
KGA48977.1	gnl|YPES214092|GKDD-884-MONOMER	100.0	100.0
KGA48976.1	gnl|YPES214092|GKDD-906-MONOMER	100.0	100.0
KGA48975.1	gnl|YPES214092|GKDD-900-MONOMER	100.0	100.0
KGA48974.1	gnl|YPES214092|GKDD-881-MONOMER	100.0	100.0
KGA48972.1	gnl|YPES214092|GKDD-872-MONOMER	100.0	100.0
KGA50525.1	gnl|YPES214092|GKDD-752-MONOMER	100.0	100.0
KGA48971.1	gnl|YPES214092|GKDD-890-MONOMER	100.0	100.0
KGA48970.1	gnl|YPES214092|GKDD-899-MONOMER	100.0	100.0
KGA48969.1	gnl|YPES214092|GKDD-909-MONOMER	100.0	100.0
KGA48968.1	gnl|YPES214092|GKDD-891-MONOMER	100.0	100.0
KGA48966.1	gnl|YPES214092|GKDD-873-MONOMER	100.0	100.0
KGA48965.1	gnl|YPES214092|GKDD-903-MONOMER	100.0	100.0
KGA48980.1	gnl|YPES214092|GKDD-895-MONOMER	100.0	100.0
KGA50505.1	gnl|YPES214092|GKDD-761-MONOMER	100.0	100.0
KGA50506.1	gnl|YPES214092|GKDD-776-MONOMER	100.0	100.0
KGA50507.1	gnl|YPES214092|GKDD-744-MONOMER	100.0	100.0
KGA50508.1	gnl|YPES214092|GKDD-769-MONOMER	100.0	100.0
KGA50509.1	gnl|YPES214092|GKDD-746-MONOMER	100.0	100.0
KGA50510.1	gnl|YPES214092|GKDD-757-MONOMER	100.0	100.0
KGA50511.1	gnl|YPES214092|GKDD-749-MONOMER	100.0	100.0
KGA50512.1	gnl|YPES214092|GKDD-765-MONOMER	100.0	100.0
KGA50514.1	gnl|YPES214092|GKDD-758-MONOMER	100.0	100.0
KGA50515.1	gnl|YPES214092|GKDD-774-MONOMER	100.0	100.0
KGA50518.1	gnl|YPES214092|GKDD-759-MONOMER	100.0	100.0
KGA50519.1	gnl|YPES214092|GKDD-777-MONOMER	100.0	100.0
KGA50520.1	gnl|YPES214092|GKDD-755-MONOMER	100.0	100.0
KGA50521.1	gnl|YPES214092|GKDD-751-MONOMER	100.0	100.0
KGA50523.1	gnl|YPES214092|GKDD-762-MONOMER	100.0	100.0
KGA50524.1	gnl|YPES214092|GKDD-772-MONOMER	100.0	100.0
KGA50738.1	gnl|YPES214092|GKDD-2774-MONOMER	100.0	100.0
KGA50740.1	gnl|YPES214092|GKDD-2794-MONOMER	100.0	100.0
KGA48963.1	gnl|YPES214092|GKDD-887-MONOMER	100.0	100.0
KGA50766.1	gnl|YPES214092|GKDD-2816-MONOMER	100.0	100.0
KGA50772.1	gnl|YPES214092|GKDD-2777-MONOMER	100.0	100.0
KGA50771.1	gnl|YPES214092|GKDD-2807-MONOMER	100.0	100.0
KGA50770.1	gnl|YPES214092|GKDD-2773-MONOMER	100.0	100.0
KGA50769.1	gnl|YPES214092|GKDD-2783-MONOMER	100.0	100.0
KGA50768.1	gnl|YPES214092|GKDD-2781-MONOMER	100.0	100.0
KGA50767.1	gnl|YPES214092|GKDD-2801-MONOMER	100.0	100.0
KGA50765.1	gnl|YPES214092|GKDD-2811-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2709-MONOMER	100.0	100.0
KGA50764.1	gnl|YPES214092|GKDD-2793-MONOMER	100.0	100.0
KGA50763.1	gnl|YPES214092|GKDD-2803-MONOMER	100.0	100.0
KGA50762.1	gnl|YPES214092|GKDD-2789-MONOMER	100.0	100.0
KGA50761.1	gnl|YPES214092|GKDD-2814-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-4031-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-3709-MONOMER	100.0	100.0
KGA50773.1	gnl|YPES214092|GKDD-3026-MONOMER	100.0	100.0
KGA50774.1	gnl|YPES214092|GKDD-3020-MONOMER	100.0	100.0
KGA50775.1	gnl|YPES214092|GKDD-3016-MONOMER	100.0	100.0
KGA50776.1	gnl|YPES214092|GKDD-944-MONOMER	100.0	100.0
KGA50777.1	gnl|YPES214092|GKDD-3033-MONOMER	100.0	100.0
KGA50780.1	gnl|YPES214092|GKDD-3028-MONOMER	100.0	100.0
KGA50781.1	gnl|YPES214092|GKDD-949-MONOMER	100.0	100.0
KGA50782.1	gnl|YPES214092|GKDD-3031-MONOMER	100.0	100.0
KGA50783.1	gnl|YPES214092|GKDD-945-MONOMER	100.0	100.0
KGA50784.1	gnl|YPES214092|GKDD-3014-MONOMER	100.0	100.0
KGA50786.1	gnl|YPES214092|GKDD-3027-MONOMER	100.0	100.0
KGA50787.1	gnl|YPES214092|GKDD-950-MONOMER	100.0	100.0
KGA50789.1	gnl|YPES214092|GKDD-3032-MONOMER	100.0	100.0
KGA50790.1	gnl|YPES214092|GKDD-3018-MONOMER	100.0	100.0
KGA50791.1	gnl|YPES214092|GKDD-3015-MONOMER	100.0	100.0
KGA50792.1	gnl|YPES214092|GKDD-3030-MONOMER	100.0	100.0
KGA50793.1	gnl|YPES214092|GKDD-946-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2779-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2653-MONOMER	100.0	100.0
KGA50741.1	gnl|YPES214092|GKDD-2804-MONOMER	100.0	100.0
KGA50749.1	gnl|YPES214092|GKDD-2805-MONOMER	100.0	100.0
KGA50756.1	gnl|YPES214092|GKDD-2788-MONOMER	100.0	100.0
KGA50755.1	gnl|YPES214092|GKDD-2806-MONOMER	100.0	100.0
KGA50754.1	gnl|YPES214092|GKDD-2776-MONOMER	100.0	100.0
KGA50753.1	gnl|YPES214092|GKDD-2778-MONOMER	100.0	100.0
KGA50752.1	gnl|YPES214092|GKDD-2812-MONOMER	100.0	100.0
KGA50751.1	gnl|YPES214092|GKDD-2797-MONOMER	100.0	100.0
KGA50748.1	gnl|YPES214092|GKDD-2799-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2644-MONOMER	100.0	100.0
KGA50747.1	gnl|YPES214092|GKDD-2810-MONOMER	100.0	100.0
KGA50746.1	gnl|YPES214092|GKDD-2813-MONOMER	100.0	100.0
KGA50745.1	gnl|YPES214092|GKDD-2791-MONOMER	100.0	100.0
KGA50744.1	gnl|YPES214092|GKDD-2782-MONOMER	100.0	100.0
KGA50743.1	gnl|YPES214092|GKDD-2796-MONOMER	100.0	100.0
KGA50742.1	gnl|YPES214092|GKDD-2780-MONOMER	100.0	100.0
KGA50757.1	gnl|YPES214092|GKDD-2809-MONOMER	100.0	100.0
KGA50758.1	gnl|YPES214092|GKDD-2792-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1422-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1486-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1510-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1516-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1546-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-16-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1648-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1888-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-1996-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2024-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2056-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2080-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2318-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2435-MONOMER	100.0	100.0
KGA50759.1	gnl|YPES214092|GKDD-2517-MONOMER	100.0	100.0
KGA48964.1	gnl|YPES214092|GKDD-878-MONOMER	100.0	100.0
KGA48960.1	gnl|YPES214092|GKDD-880-MONOMER	100.0	100.0
KGA51926.1	gnl|YPES214092|GKDD-1367-MONOMER	100.0	100.0
KGA47938.1	gnl|YPES214092|GKDD-2985-MONOMER	100.0	100.0
KGA47946.1	gnl|YPES214092|GKDD-3007-MONOMER	100.0	100.0
